completed_date,cycle_time,blocked_days,key,url,issue_type,summary,status,resolution,Backlog,Committed,Elaboration,Build,QA,Done
2019-04-09,15.0,0,FAB-19014,https://immediateco.atlassian.net/browse/FAB-19014,Discovery Elaboration,UX Admin: Ingredients,Closed,Done,2019-03-06,,2019-03-25,2019-03-29,2019-04-04,2019-04-09
2019-04-05,25.0,0,FAB-19013,https://immediateco.atlassian.net/browse/FAB-19013,Discovery Experiment,TESTING: exploring the most effective display of nutritional info on mobile,Closed,Done,2019-03-06,,2019-03-11,2019-03-11,2019-03-11,2019-04-05
2019-04-05,30.0,0,FAB-19012,https://immediateco.atlassian.net/browse/FAB-19012,Discovery Elaboration,UX Admin: Nutritional info,Closed,Done,,,,2019-03-06,2019-03-06,2019-04-05
2019-04-05,0.0,0,FAB-19011,https://immediateco.atlassian.net/browse/FAB-19011,Discovery Elaboration,UX: Recipe authors,Closed,Done,2019-03-06,,,,2019-04-05,2019-04-05
2019-07-17,133.0,0,FAB-19010,https://immediateco.atlassian.net/browse/FAB-19010,Discovery Elaboration,"UX ADMIN: Recipe key features - Diet, planning & Nutrition",Complete,Done,,,2019-03-06,2019-03-12,2019-07-16,2019-07-17
2019-06-17,102.0,0,FAB-19005,https://immediateco.atlassian.net/browse/FAB-19005,Story,Pipeline Testing : End-to-end communication,Closed,Done,2019-03-07,2019-03-07,2019-03-07,,,2019-06-17
2019-05-17,10.0,0,FAB-19003,https://immediateco.atlassian.net/browse/FAB-19003,Story,MVP PC : MongoAtlas cluster,Complete,Done,2019-03-07,2019-05-07,2019-05-16,2019-05-16,2019-05-17,2019-05-17
2019-06-03,88.0,0,FAB-19001,https://immediateco.atlassian.net/browse/FAB-19001,Story,MVP PC : Create Content API Task Definition,Closed,Done,2019-03-07,2019-03-07,2019-03-07,2019-04-16,,2019-06-03
2019-06-03,88.0,0,FAB-18999,https://immediateco.atlassian.net/browse/FAB-18999,Story,MVP PC : Deploy Content API To Staging via Codebuild,Closed,Done,2019-03-07,2019-03-07,2019-03-07,2019-05-17,,2019-06-03
2019-04-05,28.0,0,FAB-18996,https://immediateco.atlassian.net/browse/FAB-18996,Discovery Story,DESIGN/UX: Recipe tips,Closed,Done,2019-03-06,,2019-03-08,2019-03-15,2019-04-01,2019-04-05
2019-04-05,39.0,0,FAB-18993,https://immediateco.atlassian.net/browse/FAB-18993,Discovery Elaboration,UX Admin: Recipe Key Data,Closed,Done,,,2019-02-25,2019-03-11,2019-03-11,2019-04-05
2019-07-03,55.0,0,FAB-18989,https://immediateco.atlassian.net/browse/FAB-18989,UX Story,"UX: Title, URL and special redirects",Complete,Done,2019-03-06,,2019-05-09,2019-06-20,2019-07-02,2019-07-03
2019-04-15,54.0,0,FAB-18987,https://immediateco.atlassian.net/browse/FAB-18987,Story,Option to have square aspect ratio thumbnails,Complete,Done,2019-02-20,2019-02-20,2019-03-01,2019-03-11,2019-04-12,2019-04-15
2019-05-29,64.0,0,FAB-18984,https://immediateco.atlassian.net/browse/FAB-18984,Discovery Experiment,A/B TESTING: What is the most effective display of the video on recipe page?,Closed,Done,2019-03-05,,2019-03-26,2019-03-27,2019-04-03,2019-05-29
2019-05-23,16.0,0,FAB-18983,https://immediateco.atlassian.net/browse/FAB-18983,Discovery Elaboration,GF/Mig/EdRec - Featured video (Mapping rules),Closed,Done,2019-03-06,,2019-05-07,2019-05-14,2019-05-20,2019-05-23
2019-05-07,77.0,0,FAB-18975,https://immediateco.atlassian.net/browse/FAB-18975,Story,Translation : Confirm recipes JSON schema,Closed,Done,2019-02-19,2019-02-19,2019-03-20,,,2019-05-07
2019-10-04,0.0,0,FAB-18972,https://immediateco.atlassian.net/browse/FAB-18972,Story,Settings : Integrate into the build pipeline,Complete,Done,2019-02-19,2019-10-04,2019-10-04,2019-10-04,2019-10-04,2019-10-04
2019-02-28,9.0,0,FAB-18971,https://immediateco.atlassian.net/browse/FAB-18971,Story,Set up Docker,Complete,Done,2019-02-19,2019-02-19,2019-02-19,2019-02-26,2019-02-28,2019-02-28
2019-03-18,27.0,0,FAB-18970,https://immediateco.atlassian.net/browse/FAB-18970,Story,Swap in MongoDB,Complete,Done,2019-02-19,2019-02-19,2019-02-19,2019-03-01,2019-03-13,2019-03-18
2019-06-05,1.0,0,FAB-18951,https://immediateco.atlassian.net/browse/FAB-18951,Story,Settings : Create Settings Entity,Closed,Done,2019-02-19,2019-06-04,,,,2019-06-05
2019-03-04,13.0,0,FAB-18942,https://immediateco.atlassian.net/browse/FAB-18942,Story,Browser support matrix,Complete,Done,2019-02-19,2019-02-19,2019-02-19,2019-02-26,2019-02-28,2019-03-04
2019-10-04,129.0,0,FAB-18938,https://immediateco.atlassian.net/browse/FAB-18938,Epic,Settings API configuration,Complete,Done,2019-02-22,2019-05-28,2019-06-19,2019-10-04,,2019-10-04
2019-03-07,17.0,0,FAB-18934,https://immediateco.atlassian.net/browse/FAB-18934,Story,Document related third party integrations required for recipes,Complete,Done,2019-02-18,2019-02-18,2019-02-18,2019-02-27,2019-03-06,2019-03-07
2019-03-07,17.0,0,FAB-18933,https://immediateco.atlassian.net/browse/FAB-18933,Story,Investigate data required for targeted advertising,Complete,Done,2019-02-18,2019-02-18,2019-02-18,2019-02-28,2019-02-28,2019-03-07
2019-02-28,0.0,0,FAB-18908,https://immediateco.atlassian.net/browse/FAB-18908,Spike,Investigate why Jenkins is running git v1.8.3,Complete,Done,2019-02-14,2019-02-28,2019-02-28,2019-02-28,2019-02-28,2019-02-28
2019-06-04,89.0,0,FAB-18902,https://immediateco.atlassian.net/browse/FAB-18902,Epic,Headless Components,Complete,Done,,2019-03-07,2019-03-20,2019-03-20,,2019-06-04
2019-10-09,119.0,0,FAB-18819,https://immediateco.atlassian.net/browse/FAB-18819,Epic,BE MyGF 01 | User Collections API,Complete,Done,2019-06-12,2019-06-12,2019-10-09,2019-10-09,,2019-10-09
2019-02-22,11.0,0,FAB-18787,https://immediateco.atlassian.net/browse/FAB-18787,UX Story,UX layout for new fields to be added to the new Editorial Recipe Admin form,Complete,Done,2019-02-11,2019-02-11,2019-02-11,2019-02-13,2019-02-22,2019-02-22
2019-04-02,50.0,0,FAB-18781,https://immediateco.atlassian.net/browse/FAB-18781,Story,Front-end app for Recipes,Complete,Done,2019-02-11,2019-02-11,2019-02-11,2019-02-11,2019-03-27,2019-04-02
2019-04-11,43.0,0,FAB-18722,https://immediateco.atlassian.net/browse/FAB-18722,Epic,Services Infrastructure,Closed,Done,,2019-02-27,2019-02-27,2019-02-27,,2019-04-11
2019-03-15,8.0,0,FAB-18717,https://immediateco.atlassian.net/browse/FAB-18717,Story,CI/CD: Deploy Recipes app into a develop environment,Closed,Done,2019-03-07,2019-03-07,2019-03-07,,,2019-03-15
2019-05-07,53.0,0,FAB-18716,https://immediateco.atlassian.net/browse/FAB-18716,Story,MVP PC : Build Docker Image,Complete,Done,2019-03-15,2019-03-15,2019-03-15,2019-05-07,2019-05-07,2019-05-07
2019-03-06,30.0,0,FAB-18654,https://immediateco.atlassian.net/browse/FAB-18654,Story,Generate ad units from ad config JSON in Recipes Frontend,Complete,Done,2019-02-04,2019-02-04,2019-02-18,2019-02-20,2019-02-20,2019-03-06
2019-03-07,31.0,0,FAB-18653,https://immediateco.atlassian.net/browse/FAB-18653,Story,Generate ad units from ad config JSON in Fabric,Complete,Done,2019-02-04,2019-02-04,2019-02-11,2019-02-12,2019-02-18,2019-03-07
2019-04-15,12.0,0,FAB-18652,https://immediateco.atlassian.net/browse/FAB-18652,Story,Ads : Enable index exchange support,Complete,Done,2019-02-04,2019-04-03,2019-04-04,2019-04-11,2019-04-12,2019-04-15
2019-03-21,42.0,0,FAB-18584,https://immediateco.atlassian.net/browse/FAB-18584,Story,Authentication PoC,Complete,Done,2019-02-04,2019-02-07,2019-02-07,2019-03-12,2019-03-19,2019-03-21
2019-05-08,55.0,0,FAB-18583,https://immediateco.atlassian.net/browse/FAB-18583,Epic,Triggers : Push Recipe Data into Content API on Save,Complete,Done,2019-02-04,2019-03-14,2019-03-20,2019-04-08,,2019-05-08
2019-03-01,22.0,0,FAB-18582,https://immediateco.atlassian.net/browse/FAB-18582,Story,Set up Write API,Complete,Done,2019-02-04,2019-02-07,2019-02-07,2019-02-18,2019-02-18,2019-03-01
2019-02-19,12.0,0,FAB-18581,https://immediateco.atlassian.net/browse/FAB-18581,Story,Set up Read API,Complete,Done,2019-02-04,2019-02-07,2019-02-07,2019-02-12,2019-02-18,2019-02-19
2019-02-20,13.0,0,FAB-18580,https://immediateco.atlassian.net/browse/FAB-18580,Spike,Define the Stack,Complete,Done,2019-02-04,2019-02-07,2019-02-07,2019-02-19,2019-02-20,2019-02-20
2019-06-03,116.0,0,FAB-18579,https://immediateco.atlassian.net/browse/FAB-18579,Story,MVP PC : Code Deployment Pipeline for Content API ,Closed,Done,2019-02-04,2019-02-07,2019-02-07,,,2019-06-03
2019-03-07,38.0,0,FAB-18458,https://immediateco.atlassian.net/browse/FAB-18458,Story,Show adverts on Fabric and headless recipes,Complete,Done,2019-01-28,2019-01-28,2019-01-28,2019-02-13,2019-02-20,2019-03-07
2019-02-15,18.0,0,FAB-18457,https://immediateco.atlassian.net/browse/FAB-18457,Story,Establishing method for re-using advertising code,Complete,Done,2019-01-28,2019-01-28,2019-01-28,2019-02-11,2019-02-13,2019-02-15
2019-02-13,16.0,0,FAB-18456,https://immediateco.atlassian.net/browse/FAB-18456,Story,Set up build chain for client JavaScript,Complete,Done,2019-01-28,2019-01-28,2019-01-28,2019-01-31,2019-02-05,2019-02-13
2019-03-25,46.0,0,FAB-18440,https://immediateco.atlassian.net/browse/FAB-18440,Epic,Content API for Headless,Complete,Done,2019-02-04,2019-02-07,2019-02-07,2019-02-27,,2019-03-25
2019-05-31,43.0,0,FAB-18432,https://immediateco.atlassian.net/browse/FAB-18432,Discovery Experiment,PREP TEST: Define related content tests,Closed,Done,2019-01-25,,2019-04-18,2019-04-24,2019-05-31,2019-05-31
2019-02-19,8.0,0,FAB-18430,https://immediateco.atlassian.net/browse/FAB-18430,UX Story,Identify fields and taxonomies based on editor's input,Complete,Done,2019-01-25,2019-02-11,2019-02-11,2019-02-19,2019-02-19,2019-02-19
2019-10-02,119.0,0,FAB-18381,https://immediateco.atlassian.net/browse/FAB-18381,Story,3rd Party : Outbrain,Complete,Done,2019-06-05,2019-06-05,2019-06-05,2019-09-23,2019-10-02,2019-10-02
2019-07-22,21.0,0,FAB-18370,https://immediateco.atlassian.net/browse/FAB-18370,Story,Editorial : Populate with API data,Complete,Done,2019-01-23,2019-07-01,2019-07-01,2019-07-02,2019-07-08,2019-07-22
2019-02-04,12.0,0,FAB-18369,https://immediateco.atlassian.net/browse/FAB-18369,Story,Create mock API response in Fabric,Complete,Done,2019-01-23,2019-01-23,2019-01-23,2019-01-29,2019-01-31,2019-02-04
2019-02-13,21.0,0,FAB-18365,https://immediateco.atlassian.net/browse/FAB-18365,Story,Create Grey Box Page,Complete,Done,2019-01-23,2019-01-23,2019-02-04,2019-02-04,2019-02-05,2019-02-13
2019-01-22,0.0,0,FAB-18322,https://immediateco.atlassian.net/browse/FAB-18322,UX Story,UX for New Recipe Plugin,Complete,Done,2019-01-22,2019-01-22,2019-01-22,2019-01-22,2019-01-22,2019-01-22
2019-02-13,19.0,0,FAB-18304,https://immediateco.atlassian.net/browse/FAB-18304,Epic,Headless Recipe Initial Infrastructure,Complete,Done,2019-01-25,2019-01-25,2019-01-25,2019-02-04,,2019-02-13
2019-10-10,188.0,0,FAB-18285,https://immediateco.atlassian.net/browse/FAB-18285,Discovery Experiment,Testing for the design of Editorial Recipes,Complete,Done,2019-03-06,,,,2019-04-05,2019-10-10
2019-01-23,0.0,0,FAB-18284,https://immediateco.atlassian.net/browse/FAB-18284,UX Story,Grey Box Layout,Complete,Done,2019-01-23,2019-01-23,2019-01-23,2019-01-23,2019-01-23,2019-01-23
2019-02-13,0.0,0,FAB-18207,https://immediateco.atlassian.net/browse/FAB-18207,Epic,Good Food Fabric Setup Update,Complete,Done,,,,2019-02-13,,2019-02-13
2019-03-26,1.0,0,FAB-18057,https://immediateco.atlassian.net/browse/FAB-18057,Story,Create Postman App API tests for the cookbooks endpoints,Complete,Done,2019-03-25,2019-03-25,2019-03-25,2019-03-25,2019-03-25,2019-03-26
2019-02-12,1.0,0,FAB-18056,https://immediateco.atlassian.net/browse/FAB-18056,Story,Create Postman App API tests for the ratings endpoints,Complete,Done,2019-02-11,2019-02-11,2019-02-11,2019-02-11,2019-02-12,2019-02-12
2019-01-31,8.0,0,FAB-18051,https://immediateco.atlassian.net/browse/FAB-18051,Story,Create Postman App API tests for the member recipe endpoints,Complete,Done,2019-01-23,2019-01-23,2019-01-23,2019-01-28,2019-01-31,2019-01-31
2019-01-22,8.0,0,FAB-18012,https://immediateco.atlassian.net/browse/FAB-18012,Story,Extend coverage of existing postman tests to cover all responses ,Complete,Done,2019-01-11,2019-01-14,2019-01-14,2019-01-18,2019-01-18,2019-01-22
2019-01-31,21.0,0,FAB-17978,https://immediateco.atlassian.net/browse/FAB-17978,Story,Configure agreed typography,Complete,Done,2019-01-10,2019-01-10,2019-01-10,2019-01-17,2019-01-18,2019-01-31
2019-01-16,26.0,0,FAB-17789,https://immediateco.atlassian.net/browse/FAB-17789,Spike,Investigation of existing apis,Complete,Done,2018-12-21,2018-12-21,2018-12-21,2019-01-02,2019-01-04,2019-01-16
2019-01-23,34.0,0,FAB-17779,https://immediateco.atlassian.net/browse/FAB-17779,Story,Create environments for headless recipes,Complete,Done,2018-12-20,2018-12-20,2018-12-21,2019-01-16,2019-01-22,2019-01-23
2019-02-07,49.0,0,FAB-17769,https://immediateco.atlassian.net/browse/FAB-17769,Story,Define CI/CD for recipes,Complete,Done,2018-12-20,2018-12-20,2018-12-20,2019-01-22,2019-02-07,2019-02-07
2019-02-07,49.0,0,FAB-17768,https://immediateco.atlassian.net/browse/FAB-17768,Story,Define recipes testing strategy,Complete,Done,2018-12-20,2018-12-20,2018-12-20,2019-02-01,2019-02-07,2019-02-07
2019-12-03,14.0,0,FAB-17767,https://immediateco.atlassian.net/browse/FAB-17767,Story,Routing : Headless application routing,Ready For Release,Done,2018-12-20,2019-11-19,2019-11-19,2019-11-20,2019-11-25,2019-12-03
2019-02-04,46.0,0,FAB-17766,https://immediateco.atlassian.net/browse/FAB-17766,Story,Define basic headless UI app architecture,Complete,Done,2018-12-20,2018-12-20,2018-12-20,2019-01-07,2019-01-30,2019-02-04
2019-02-01,43.0,0,FAB-17759,https://immediateco.atlassian.net/browse/FAB-17759,Story,Decide API implementation for editorial recipes,Complete,Done,2018-12-20,2018-12-20,2018-12-20,2019-01-29,2019-02-01,2019-02-01
2019-01-31,42.0,0,FAB-17757,https://immediateco.atlassian.net/browse/FAB-17757,Story,Define API schema for recipes,Complete,Done,2018-12-20,2018-12-20,2018-12-20,2019-01-16,2019-01-30,2019-01-31
2019-05-30,42.0,0,FAB-17699,https://immediateco.atlassian.net/browse/FAB-17699,Story,Components : Images,Complete,Done,2018-12-21,2019-04-18,2019-04-18,2019-04-29,2019-05-29,2019-05-30
2019-02-13,16.0,0,FAB-17620,https://immediateco.atlassian.net/browse/FAB-17620,Story,Mock Advertising Units on Headless Recipe Grey-Boxed Page,Complete,Done,2019-01-28,2019-01-28,2019-01-28,2019-02-12,2019-02-13,2019-02-13
2019-01-04,24.0,0,FAB-17557,https://immediateco.atlassian.net/browse/FAB-17557,UX Story,Initial wireframes for member recipe creation,Closed,Done,2018-12-11,2018-12-11,2018-12-11,2018-12-11,,2019-01-04
2019-01-30,50.0,1,FAB-17551,https://immediateco.atlassian.net/browse/FAB-17551,Story,Create New Editorial Recipe Plugin Admin Pages,Complete,Done,2018-12-11,2018-12-11,2018-12-11,2018-12-12,2019-01-22,2019-01-30
2019-01-14,34.0,0,FAB-17550,https://immediateco.atlassian.net/browse/FAB-17550,Story,Setup New Editorial Recipe Plugin,Complete,Done,2018-12-11,2018-12-11,2018-12-11,2018-12-11,2018-12-12,2019-01-14
2019-03-14,3.0,0,FAB-17537,https://immediateco.atlassian.net/browse/FAB-17537,Story,Convert goodfood-search-integration-tests to postman test,Complete,Done,2019-03-11,2019-03-11,2019-03-11,2019-03-12,2019-03-13,2019-03-14
2019-01-15,35.0,0,FAB-17536,https://immediateco.atlassian.net/browse/FAB-17536,Story,Convert goodfood-api-integration-tests to postman test,Complete,Done,2018-12-11,2018-12-11,2018-12-11,2018-12-12,2019-01-10,2019-01-15
2019-01-14,34.0,0,FAB-17528,https://immediateco.atlassian.net/browse/FAB-17528,Spike,Understand Docker Compose for Multi-Container setup,Closed,Done,2018-12-11,2018-12-11,2018-12-11,,,2019-01-14
2019-02-04,55.0,0,FAB-17519,https://immediateco.atlassian.net/browse/FAB-17519,Epic,New Recipe Plugin & Admin Form,Complete,Done,2018-12-11,2018-12-11,2018-12-11,2019-01-15,,2019-02-04
2019-10-16,72.0,0,FAB-17467,https://immediateco.atlassian.net/browse/FAB-17467,Story,GF/Mig - 'Hide from Pages and No-index',Complete,Done,2019-08-05,2019-08-05,2019-08-06,2019-10-07,2019-10-14,2019-10-16
2019-09-30,56.0,0,FAB-17466,https://immediateco.atlassian.net/browse/FAB-17466,Story,GF/Mig/Article - Import 'Sponsor',Closed,Done,2019-08-05,2019-08-05,,,,2019-09-30
2019-08-06,1.0,0,FAB-17465,https://immediateco.atlassian.net/browse/FAB-17465,Story,GF/Mig/Article - Import 'Categories & Tags',Closed,Done,2019-08-05,2019-08-05,,,,2019-08-06
2019-10-11,67.0,0,FAB-17463,https://immediateco.atlassian.net/browse/FAB-17463,Story,GF/Mig/Article - 'Article' Data,Complete,Done,,2019-08-05,2019-08-06,2019-10-07,2019-10-09,2019-10-11
2018-12-17,11.0,0,FAB-17455,https://immediateco.atlassian.net/browse/FAB-17455,UX Story,Usability testing in-house of member recipe creation,Complete,Done,2018-12-06,2018-12-06,2018-12-06,2018-12-06,2018-12-17,2018-12-17
2019-11-21,162.0,0,FAB-17431,https://immediateco.atlassian.net/browse/FAB-17431,Epic,GF/Mig - Transform Into Fabric Article ,Ready For Release,Done,2019-05-23,2019-06-12,2019-06-12,2019-06-12,,2019-11-21
2019-02-13,29.0,0,FAB-17416,https://immediateco.atlassian.net/browse/FAB-17416,Epic,Headless Architecture,Complete,Done,2019-01-15,2019-01-15,2019-01-15,2019-01-15,,2019-02-13
2019-03-20,51.0,0,FAB-17413,https://immediateco.atlassian.net/browse/FAB-17413,Epic,Foundations of Headless Advertising,Complete,Done,2019-01-28,2019-01-28,2019-02-04,2019-02-04,,2019-03-20
2018-12-17,7.0,0,FAB-17412,https://immediateco.atlassian.net/browse/FAB-17412,Spike,Theming : Explore options for theme abstraction,Complete,Done,2018-12-10,2018-12-10,2018-12-10,2018-12-10,2018-12-14,2018-12-17
2019-06-26,64.0,0,FAB-17410,https://immediateco.atlassian.net/browse/FAB-17410,Epic,Recipe : Theming for Headless,Complete,Done,,2019-04-23,2019-04-23,2019-04-23,,2019-06-26
2019-10-09,99.0,0,FAB-17403,https://immediateco.atlassian.net/browse/FAB-17403,Epic,Managing Sponsors and Sponsor link. True native/ advertorial,Complete,Done,,2019-07-02,2019-08-06,2019-08-06,,2019-10-09
2018-12-06,7.0,0,FAB-17261,https://immediateco.atlassian.net/browse/FAB-17261,UX Story,Design + UX audit of member recipe creation,Complete,Done,2018-11-29,2018-11-29,2018-11-29,2018-11-29,2018-12-06,2018-12-06
2019-09-13,43.0,0,FAB-17251,https://immediateco.atlassian.net/browse/FAB-17251,Epic,Headless Footer,Complete,Done,2018-11-29,2019-08-01,2019-08-08,2019-08-28,,2019-09-13
2018-12-11,12.0,0,FAB-17247,https://immediateco.atlassian.net/browse/FAB-17247,Spike,SPIKE: Investigate use of TFE API,Closed,Done,2018-11-29,2018-11-29,2018-11-29,2018-12-11,2018-12-11,2018-12-11
2019-06-12,55.0,0,FAB-17235,https://immediateco.atlassian.net/browse/FAB-17235,Story,Theming : Iconography,Complete,Done,2019-04-18,2019-04-18,2019-05-29,2019-06-03,2019-06-04,2019-06-12
2019-03-08,30.0,0,FAB-17209,https://immediateco.atlassian.net/browse/FAB-17209,Story,BBC GF / Editorial Content Migration - Guides,Complete,Done,2019-02-06,2019-02-06,2019-02-12,2019-03-04,2019-03-08,2019-03-08
2018-12-17,0.0,0,FAB-17186,https://immediateco.atlassian.net/browse/FAB-17186,Epic,API mock servers,Complete,Done,2018-11-27,2018-12-17,2018-12-17,2018-12-17,,2018-12-17
2018-12-06,9.0,0,FAB-17184,https://immediateco.atlassian.net/browse/FAB-17184,Spike,API mock servers,Complete,Done,2018-11-27,2018-11-27,2018-11-28,2018-11-29,2018-12-06,2018-12-06
2018-12-11,14.0,0,FAB-17181,https://immediateco.atlassian.net/browse/FAB-17181,Spike,Recipe Admin : Investigate moderation of user-generated content,Complete,Done,2018-11-27,2018-11-27,2018-11-27,2018-11-29,2018-12-04,2018-12-11
2019-01-17,55.0,0,FAB-17150,https://immediateco.atlassian.net/browse/FAB-17150,Design Story,Design of theme,Complete,Done,2018-11-23,2018-11-23,2019-01-17,2019-01-17,2019-01-17,2019-01-17
